OBJECTID,Project Address,Development Site Square Feet,Permit Number,Master User Permit Number,Permit Stage,Type of Permit,New Units Permitted,Demolished Units Permitted,Net Units Permitted,Sleeping Rooms Permitted,Permit Value,Type of Dwelling Unit,Type of Dwelling Unit per Code,Description of Work,Application Date,Issued Date,Year Issued,Final Date,Year Finaled,VILLNUMB,Urban Village Name,Urban Village Type,Comp Plan Name,Comp Plan Type,Community Reporting Area Number,Community Reporting Area,Neighborhood,Council District,Census Block 2010,Census Block Group 2010,GEOID10,SOURCE,XCOORD_StatePlane,YCOORD_StatePlane,MAF_ID,DevSite_ID,RecordNumber,STATUS_COLOR,Longitude,Latitude,Expiration Date,Zoning All Zones,Zoning Primary Zone,Zoning Report Zone,Zoning Category,Zoning Class,Parent Construction Permit,GEOID20,Census Block 2020,Census Block Group 2020,Quarter Issued,Quarter and Year Issued,Quarter Final,Quarter and Year Final,Condo Parcel or Plat (Y/N),Most Recent Inspection Date,Most Recent Inspection Type,x,y
8135,3538 S HUDSON ST,3301,6811682,,Permit Issued,Construction Permit,1,0,1,0,155593,ADU,"Accessory Dwelling, Attached","Construct substantial alterations throughout existing single-family residence and create an attached accessory dwelling unit (AADU) in the basement, per plan.",1/25/2021 12:00:00 AM,9/1/2021 12:00:00 AM,2021,,,111,Columbia City,Residential Urban Village,Columbia City,Residential Urban Villages,4.2,Columbia City,Southeast,2,10300.4007,10300.4,530330103004007,ACC,1281487.9026,206653.0903,172137,DV0068061,6811682-CN,#ff5500,-122.28706752,47.55724161,9/1/2024 12:00:00 AM,LR1 (M1),LR1 (M1),LR1 (M1),LR1,L,,530330103022001,10302.2001,10302.2,3,2021_3,,,N,10/20/2022 12:00:00 AM,Framing,1281487.90249139,206653.090428218
8137,356 N 75TH ST,6175,6890553,,Permit Issued,Construction Permit,1,0,1,0,658939,ADU,"Accessory Dwelling, Attached","Construct new South two-family dwelling, per plan.  (Establish use as single family residence with (1) AADU  and (1) DADU and Construct one and two family dwellings, per plan / Review and process for two CN records under 6890553-CN)",7/27/2022 12:00:00 AM,12/19/2022 12:00:00 AM,2022,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.3,Greenwood/Phinney Ridge,Northwest,6,2800.2003,2800.2,530330028002003,ACC,1266134.955,252996.443,59813,DV1189965,6890553-CN,#ff5500,-122.3529395,47.68345463,6/19/2024 12:00:00 AM,NR3,NR3,NR3,NR3,NR,,530330028002005,2800.2005,2800.2,4,2022_4,,,N,9/5/2023 12:00:00 AM,Framing,1266134.9548509,252996.442951307
8140,3606 35TH AVE W,6004,6891183,,Permit Issued,Construction Permit,1,0,1,0,532030,ADU,"Accessory Dwelling, Attached","Construct SFR and AADU, per plan, [Establish use as single family residence (SFR) with both attached (AADU) and detached (DADU)accessory dwelling units and construct as two-family and single family dwellings; review and process for two records under 68911",8/17/2022 12:00:00 AM,12/13/2022 12:00:00 AM,2022,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,12.1,Magnolia,Magnolia/Queen Anne,6,5700.4003,5700.4,530330057004003,ACC,1253819.241,241981.018,95311,DV1185764,6891183-CN,#ff5500,-122.40201643,47.65258467,6/13/2024 12:00:00 AM,NR3,NR3,NR3,NR3,NR,,530330057004007,5700.4007,5700.4,4,2022_4,,,N,10/25/2023 12:00:00 AM,Insulation,1253819.24096531,241981.018131807
8141,3607 32ND AVE W,5997,6915635,,Permit Issued,Construction Permit,1,0,1,0,754359,ADU,"Accessory Dwelling, Attached","Construct new two-family dwelling, per plan.  (Establish use as single family residence with attached and detached accessory dwelling units (AADU)/(DADU) and construct one and two family dwellings, per plan / Review and process for two CN records under 69",10/19/2022 12:00:00 AM,9/27/2023 12:00:00 AM,2023,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,12.1,Magnolia,Magnolia/Queen Anne,6,5700.4001,5700.4,530330057004001,ACC,1254681.184,241960.408,95317,DV0029466,6915635-CN,#ff5500,-122.39851825,47.65257629,3/27/2025 12:00:00 AM,NR3,NR3,NR3,NR3,NR,,530330057004009,5700.4009,5700.4,3,2023_3,,,N,11/7/2023 12:00:00 AM,Foundation,1254681.18412331,241960.407936797
8152,3625 B NE 123RD ST,6397,6893497,,Permit Issued,Construction Permit,1,0,1,0,25000,ADU,"Accessory Dwelling, Attached","Allow attached accessory dwelling unit to existing single-family use per land use code. Construct alterations to convert one-family dwelling to two-family dwelling, per plan.",9/13/2023 12:00:00 AM,11/20/2023 12:00:00 AM,2023,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.3,Cedar Park/Meadowbrook,North,5,800.1007,800.1,530330008001007,ACC,1282316.097,264979.791,771906,DV1101707,6893497-CN,#ff5500,-122.28817937,47.71715785,5/20/2025 12:00:00 AM,NR2,NR2,NR2,NR2,NR,,530330008001006,800.1006,800.1,4,2023_4,,,N,12/1/2023 12:00:00 AM,Advisory,1282316.09702922,264979.791031808
8156,3633 NE 120TH ST,8267,6931611,,Permit Issued,Construction Permit,1,0,1,0,763710,ADU,"Accessory Dwelling, Attached","Construct new two family dwelling, per plan (Establish use as single family residence with attached and detached accessory dwelling units per land use code. Construct new one and two family dwellings, review and process for 2 records under 6931611-CN)",1/9/2023 12:00:00 AM,7/25/2023 12:00:00 AM,2023,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.3,Cedar Park/Meadowbrook,North,5,800.1014,800.1,530330008001014,ACC,1282361.176,264330.168,33903,DV1185362,6931611-CN,#ff5500,-122.2879464,47.71537958,1/25/2025 12:00:00 AM,NR2,NR2,NR2,NR2,NR,,530330008001014,800.1014,800.1,3,2023_3,,,N,10/17/2023 12:00:00 AM,Insulation,1282361.17600732,264330.167987213
8161,3636 NE 62ND ST,3748,6884956,,Permit Issued,Construction Permit,1,0,1,0,150000,ADU,"Accessory Dwelling, Attached","Alterations to finish basement of single family residence to create an Attached Accessory Dwelling Unit, and alterations to main floor bathroom, per plans.",5/9/2022 12:00:00 AM,6/3/2022 12:00:00 AM,2022,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,7.3,Ravenna/Bryant,Northeast,4,4200.4004,4200.4,530330042004004,ACC,1281851.97,249285.873,761824,DV1137346,6884956-CN,#ff5500,-122.28885874,47.6741169,6/3/2025 12:00:00 AM,NR3,NR3,NR3,NR3,NR,,530330042022004,4202.2004,4202.2,2,2022_2,,,N,5/6/2022 12:00:00 AM,Construction Intake Appointment,1281851.97000472,249285.872944638
8163,3639 34TH AVE W,5996,6977987,,Permit Issued,Construction Permit,1,0,1,0,599513,ADU,"Accessory Dwelling, Attached","Construct new two-family dwelling, per plan. (Establish use as single family residence with attached and detached accessory dwelling units per land use code. Construct new one- and two-family dwellings, per plan. Review and processing for two records unde",10/6/2023 12:00:00 AM,12/18/2023 12:00:00 AM,2023,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,12.1,Magnolia,Magnolia/Queen Anne,6,5700.4003,5700.4,530330057004003,ACC,1254004.499,242278.533,95209,DV1135273,6977987-CN,#ff5500,-122.40128952,47.65341048,6/18/2025 12:00:00 AM,NR3,NR3,NR3,NR3,NR,,530330057004007,5700.4007,5700.4,4,2023_4,,,N,10/5/2023 12:00:00 AM,Construction Intake Appointment,1254004.49912497,242278.532956719
8177,37 W ETRURIA ST,3598,6905379,3040793,Permit Issued,Construction Permit,1,0,1,0,392118,ADU,"Accessory Dwelling, Attached","Establish use as single family residence with attached accessory dwelling unit (AADU) and construct two family dwelling, per plan",11/16/2022 12:00:00 AM,8/21/2023 12:00:00 AM,2023,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,12.3,Queen Anne,Magnolia/Queen Anne,7,6000.4019,6000.4,530330060004019,ACC,1264321.5035,239901.2755,766181,DV0001892,6905379-CN,#ff5500,-122.35924617,47.64746309,2/21/2025 12:00:00 AM,LR3 (M),LR3 (M),LR3 (M),LR3,L,,530330060004021,6000.4021,6000.4,3,2023_3,,,N,10/25/2023 12:00:00 AM,Setback/Location,1264321.50342532,239901.275572136
8179,3710 NE 130TH ST,6010,6921197,,Permit Issued,Construction Permit,1,0,1,0,179376,ADU,"Accessory Dwelling, Attached","Alterations to existing single family residence to establish an attached accessory dwelling unit, per land use code. Construct substantial alterations and additions and convert one-family dwelling to two-family dwelling, per plan.",5/23/2023 12:00:00 AM,7/31/2023 12:00:00 AM,2023,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.3,Cedar Park/Meadowbrook,North,5,100.3000,100.3,530330001003000,ACC,1282389.097,267164.217,29379,DV1140623,6921197-CN,#ff5500,-122.2880506,47.72314912,1/31/2025 12:00:00 AM,NR2,NR2,NR2,NR2,NR,,530330001022000,102.2000,102.2,3,2023_3,,,N,5/18/2023 12:00:00 AM,Construction Intake Appointment,1282389.09688322,267164.217109129
8183,3721 EASTERN AVE N,6831,6750492,,Permit Issued,Construction Permit,1,0,1,0,496318,ADU,"Accessory Dwelling, Attached","Establish use as and construct new single family residence with attached accessory dwelling unit (AADU) and detached garage, per plan.",12/10/2020 12:00:00 AM,6/30/2021 12:00:00 AM,2021,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,11.2,Wallingford,Lake Union,4,5100.3014,5100.3,530330051003014,ACC,1271714.944,241631.194,100171,DV1099120,6750492-CN,#ff5500,-122.32939346,47.65260266,6/30/2024 12:00:00 AM,NR3,NR3,NR3,NR3,NR,,530330051003020,5100.3020,5100.3,2,2021_2,,,N,9/25/2023 12:00:00 AM,Advisory,1271714.94401897,241631.194028303
8189,3730 60TH AVE SW,5624,6736285,,Permit Issued,Construction Permit,1,0,1,0,548923,ADU,"Accessory Dwelling, Attached","Establish use as and construct new single family with attached accessory dwelling unit (AADU), per plan.",8/20/2019 12:00:00 AM,6/11/2020 12:00:00 AM,2020,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,1.4,Alki/Admiral,Southwest,1,9701.4007,9701.4,530330097014007,ACC,1251417.032,211987.946,166350,DV0025285,6736285-CN,#ff5500,-122.40926912,47.5702416,12/11/2024 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330097014019,9701.4019,9701.4,2,2020_2,,,N,9/26/2023 12:00:00 AM,Framing,1251417.03185898,211987.945900217
8195,3754 W LAWTON ST,13614,6547821,,Permit Finaled,Construction Permit,1,0,1,0,920187,ADU,"Accessory Dwelling, Attached","Establish use as and construct new single family residence with accessory dwelling unit and detached garage, per plan.",6/1/2017 12:00:00 AM,10/15/2018 12:00:00 AM,2018,1/6/2022 12:00:00 AM,2022,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,12.1,Magnolia,Magnolia/Queen Anne,6,5700.5014,5700.5,530330057005014,ACC,1252403.228,246687.539,80041,DV0087443,6547821-CN,#001a73,-122.40815123,47.66540556,4/15/2020 12:00:00 AM,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330057001012,5700.1012,5700.1,4,2018_4,1,2022_1,N,1/6/2022 12:00:00 AM,Building Final,1252403.22804931,246687.538902462
8201,3805 B RENTON AVE S,10578,6863737,,Permit Issued,Construction Permit,1,0,1,0,150000,ADU,"Accessory Dwelling, Attached","Establish use as attached accessory dwelling unit (AADU) to existing single family residence and construct substantial alterations to create a two-family dwelling, per plan.",3/28/2022 12:00:00 AM,9/1/2022 12:00:00 AM,2022,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,4.2,Columbia City,Southeast,2,10100.3000,10100.3,530330101003000,ACC,1279421.6697,211222.1103,760926,DV1215147,6863737-CN,#ff5500,-122.29578571,47.56965797,3/1/2024 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330101012000,10101.2000,10101.2,3,2022_3,,,N,12/11/2023 12:00:00 AM,Foundation,1279421.66974723,211222.110161558
8202,3806 NE 91ST ST,5107,6914086,,Permit Issued,Construction Permit,1,0,1,0,50000,ADU,"Accessory Dwelling, Attached","Construct alterations for a two-family dwelling, per plan.",11/7/2022 12:00:00 AM,12/7/2022 12:00:00 AM,2022,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,7.4,Wedgwood/View Ridge,Northeast,4,2200.2007,2200.2,530330022002007,ACC,1282327.399,256793.81,53401,DV1124817,6914086-CN,#ff5500,-122.28750512,47.69472074,6/7/2024 12:00:00 AM,NR3,NR3,NR3,NR3,NR,,530330022002008,2200.2008,2200.2,4,2022_4,,,N,11/7/2022 12:00:00 AM,Construction Intake Appointment,1282327.3988439,256793.810028464
8205,3811 EASTERN AVE N,4043,6865401,,Permit Issued,Construction Permit,1,0,1,0,762338,ADU,"Accessory Dwelling, Attached","Establish use as single family residence with attached accessory dwelling unit (AADU) and construct two family dwelling, per plan",2/8/2022 12:00:00 AM,9/21/2022 12:00:00 AM,2022,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,11.2,Wallingford,Lake Union,4,5100.3012,5100.3,530330051003012,ACC,1271716.129,241955.338,100107,DV1221988,6865401-CN,#ff5500,-122.32941422,47.65349119,3/21/2024 12:00:00 AM,NR3,NR3,NR3,NR3,NR,,530330051003012,5100.3012,5100.3,3,2022_3,,,N,11/16/2023 12:00:00 AM,Insulation,1271716.12905598,241955.338065043
8206,4220 NE 125TH ST,23753,6629987,,Permit Finaled,Construction Permit,1,0,1,0,200000,ADU,"Accessory Dwelling, Attached","Construct additions to and substantial alteration to establish ADU at existing single family dwelling, per plan.",2/28/2018 12:00:00 AM,6/5/2018 12:00:00 AM,2018,7/14/2023 12:00:00 AM,2023,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.3,Cedar Park/Meadowbrook,North,5,100.1018,100.1,530330001001018,ACC,1283775.45,265783.585,29603,DV0071371,6629987-CN,#001a73,-122.28231343,47.71943652,6/5/2024 12:00:00 AM,SF 9600,SF 9600,SF 9600,SF 9600,SF,,530330001021019,102.1019,102.1,2,2018_2,3,2023_3,N,7/14/2023 12:00:00 AM,Building Final,1283775.45008165,265783.585027888
8214,902 31ST AVE,4398,6872699,,Permit Issued,Construction Permit,1,0,1,0,595400,ADU,"Accessory Dwelling, Attached","Construct new one family residence on existing foundation and detached garage, per plan",5/17/2022 12:00:00 AM,11/8/2022 12:00:00 AM,2022,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,5.1,Madrona/Leschi,Central,3,7800.3025,7800.3,530330078003025,ACC,1280561.656,226110.476,137878,DV1168070,6872699-CN,#ff5500,-122.29231192,47.61052625,5/8/2024 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330078003025,7800.3025,7800.3,4,2022_4,,,N,10/16/2023 12:00:00 AM,Setback/Location,1280561.65598431,226110.476054057
8217,9020 4TH AVE NW,5050,6833675,,Permit Issued,Construction Permit,1,0,1,0,571486,ADU,"Accessory Dwelling, Attached","Construct new two-family dwelling, per plan.  (Establish use as single family residence with attached and detached accessory dwelling units (AADU & DADU) and construct one and two family dwellings, per plan.  Review and process for two CN records under 68",4/29/2022 12:00:00 AM,9/20/2023 12:00:00 AM,2023,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.3,Greenwood/Phinney Ridge,Northwest,5,1702.4016,1702.4,530330017024016,ACC,1264044.468,257221.87,48014,DV1116603,6833675-CN,#ff5500,-122.36176538,47.69492281,3/20/2025 12:00:00 AM,NR3,NR3,NR3,NR3,NR,,530330017024022,1702.4022,1702.4,3,2023_3,,,N,1/2/2024 12:00:00 AM,Structural,1264044.46789014,257221.869867891
8221,538 30TH AVE,3990,6847305,,Permit Issued,Construction Permit,1,0,1,0,400000,ADU,"Accessory Dwelling, Attached","Construct an attached accessory dwelling unit, lift house for basement addition and substantial alterations to a single-family residence, per plans",9/30/2021 12:00:00 AM,1/26/2022 12:00:00 AM,2022,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,5.3,Central Area/Squire Park,Central,3,8800.2016,8800.2,530330088002016,ACC,1280281.7,224930.997,141078,DV1218842,6847305-CN,#ff5500,-122.29335596,47.60727875,1/26/2025 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330088002016,8800.2016,8800.2,1,2022_1,,,N,8/7/2023 12:00:00 AM,Insulation,1280281.6998513,224930.997113794
8223,5406 GREEN LAKE WAY N,3258,6761751,,Permit Issued,Construction Permit,1,0,1,0,250000,ADU,"Accessory Dwelling, Attached","Construct substantial alterations for upper level addition and create an attached accessory dwelling unit (AADU) in single-family residence, per plan.",12/19/2019 12:00:00 AM,12/17/2020 12:00:00 AM,2020,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.4,Green Lake,Northwest,6,4600.1013,4600.1,530330046001013,ACC,1269270.068,247300.717,83216,DV0094626,6761751-CN,#ff5500,-122.33976154,47.66801188,6/17/2025 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330046001013,4600.1013,4600.1,4,2020_4,,,N,12/20/2023 12:00:00 AM,Expired Advisory,1269270.06800322,247300.717138052
8225,3814 47TH AVE NE,7202,6858798,,Permit Issued,Construction Permit,1,0,1,0,35000,ADU,"Accessory Dwelling, Attached","Construct alterations to existing single family residence, including for attached accessory dwelling unit (AADU) in basement, per plan.",3/17/2022 12:00:00 AM,3/10/2023 12:00:00 AM,2023,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,7.5,Laurelhurst/Sand Point,Northeast,4,4100.6002,4100.6,530330041006002,ACC,1284679.348,242702.463,94493,DV0087031,6858798-CN,#ff5500,-122.27688313,47.65621777,9/10/2024 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330041012004,4101.2004,4101.2,1,2023_1,,,N,3/14/2023 12:00:00 AM,Framing,1284679.34788014,242702.46288313
8230,3817 S ANGEL PL,5003,6839788,,Permit Issued,Construction Permit,1,0,1,0,382812,ADU,"Accessory Dwelling, Attached","Establish use as single family residence with accessory dwelling unit (AADU) and construct one 2-family dwelling, per plans.  (Existing single family residence to remain)",11/2/2021 12:00:00 AM,6/9/2022 12:00:00 AM,2022,,,123,Othello,Residential Urban Village,Othello,Residential Urban Villages,4.2,Columbia City,Southeast,2,11101.4014,11101.4,530330111014014,ACC,1282114.5952,201942.7889,758746,DV1101757,6839788-CN,#ff5500,-122.28417029,47.54436307,6/9/2025 12:00:00 AM,RSL (M),RSL (M),RSL (M),RSL,SF,,530330111014013,11101.4013,11101.4,2,2022_2,,,Y,10/25/2022 12:00:00 AM,First Ground Disturbance,1282114.59513564,201942.788825214
8235,3819 LETITIA AVE S,6181,6856235,,Permit Issued,Construction Permit,1,0,1,0,617143,ADU,"Accessory Dwelling, Attached","Construct new two-family dwelling, per plan.  (Establish use as single family residence with attached and detached accessory dwelling units (AADU / DADU) and construct one and two family dwellings, per plan / Review and process for two CN records under 68",1/26/2022 12:00:00 AM,6/16/2023 12:00:00 AM,2023,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,4.2,Columbia City,Southeast,2,10100.4005,10100.4,530330101004005,ACC,1280523.4559,211053.9037,757230,DV1214010,6856235-CN,#ff5500,-122.29131039,47.56925423,12/16/2024 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330101013000,10101.3000,10101.3,2,2023_2,,,N,12/27/2023 12:00:00 AM,Grading Season,1280523.45592947,211053.903805047
8236,3828 35TH AVE W,6003,6879414,,Permit Issued,Construction Permit,1,0,1,0,582212,ADU,"Accessory Dwelling, Attached","Construct two-family dwelling (Establish use as single-family residence (w/ attached accessory dwelling unit (AADU) & detached accessory dwelling unit (DADU)), and construct (1) two-family dwelling & (1) one-family dwelling, per plan.  Review & process fo",6/8/2022 12:00:00 AM,3/22/2023 12:00:00 AM,2023,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,12.1,Magnolia,Magnolia/Queen Anne,6,5700.6013,5700.6,530330057006013,ACC,1253851.694,242866.07,87799,DV1152180,6879414-CN,#ff5500,-122.40195797,47.65501234,9/22/2024 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330057004004,5700.4004,5700.4,1,2023_1,,,N,12/11/2023 12:00:00 AM,Structural,1253851.69398439,242866.069839388
8239,3835 S EDMUNDS ST,5660,6799406,,Permit Issued,Construction Permit,1,0,1,0,199132,ADU,"Accessory Dwelling, Attached","Construct new foundation for existing basement level of single family residence and create an attached accessory dwelling unit, per plans.",4/13/2021 12:00:00 AM,10/4/2021 12:00:00 AM,2021,,,111,Columbia City,Residential Urban Village,Columbia City,Residential Urban Villages,4.2,Columbia City,Southeast,2,10300.5006,10300.5,530330103005006,ACC,1282280.29,207080.89,172001,DV0062343,6799406-CN,#ff5500,-122.28389163,47.5584552,10/4/2024 12:00:00 AM,"NC2-40, LR3",NC2-40,MULTIPLE ZONE,NC2,NC,,530330103023006,10302.3006,10302.3,4,2021_4,,,N,4/7/2023 12:00:00 AM,Expired Advisory,1282280.29001422,207080.890097544
